Trait,Marker_ID,Estimate,SD,Model_Frequency
t1,13872,0.0019073944,0.020040775,1.0
t1,13879,-0.002484417,0.017191572,1.0
t1,13883,-0.00080663455,0.021604592,1.0
t1,13895,0.00076234963,0.024853975,1.0
t1,13918,-0.0011998267,0.025231136,1.0
t1,13919,-0.009684821,0.021888634,1.0
t1,13927,-0.001250724,0.02150442,1.0
t1,13928,0.0048074806,0.026279323,1.0
t1,13931,-0.0025563901,0.022696022,1.0
t1,13954,-0.007809348,0.02446705,1.0
t1,13961,0.0024686584,0.022596262,1.0
t1,13966,0.006585437,0.021190224,1.0
t1,13978,-0.002489351,0.01985961,1.0
t1,13980,0.010512998,0.024547605,1.0
t1,13983,0.017322594,0.022816062,1.0
t1,13994,-0.0039294753,0.025873536,1.0
t1,13997,-0.003741828,0.02200209,1.0
t1,13999,-0.0049920194,0.025699018,1.0
t1,14023,-0.0037661823,0.022805661,1.0
t1,14029,-0.0055894847,0.025914794,1.0
t1,14035,-0.0013004517,0.023475178,1.0
t1,14042,-0.003089342,0.0213514,1.0
t1,14070,-0.0032440615,0.022876725,1.0
t1,14077,0.0006925049,0.017238623,1.0
t1,14078,0.0013347592,0.018945793,1.0
t1,14092,0.0057937154,0.020367349,1.0
t1,14106,0.0074834893,0.026925433,1.0
t1,14121,0.0014327259,0.021338856,1.0
t1,14141,-0.0032271435,0.020112725,1.0
t1,14145,-0.018177023,0.027710337,1.0
t1,14150,0.0025225417,0.018943755,1.0
t1,14156,0.0054914188,0.024459394,1.0
t1,14163,0.008741478,0.022461485,1.0
t1,14167,-0.0044974023,0.021785952,1.0
t1,14190,-0.0034907819,0.023503123,1.0
t1,14193,-0.00022500417,0.020695623,1.0
t1,14204,0.007796863,0.020827418,1.0
t1,14251,0.01996939,0.027955288,1.0
t1,14258,-0.0051752864,0.020317858,1.0
t1,14263,0.005114115,0.025276719,1.0
t1,14272,0.0010274213,0.019995285,1.0
t1,14273,-0.002750967,0.023464326,1.0
t1,14280,0.0048637586,0.022083241,1.0
t1,14312,-0.00602297,0.023374878,1.0
t1,14314,-0.00532729,0.019193158,1.0
t1,14321,-0.012488308,0.024748243,1.0
t1,14322,0.0042341603,0.027004307,1.0
t1,14323,0.0044803587,0.026020106,1.0
t1,14326,-0.00070929853,0.019595487,1.0
t1,14330,0.00082978554,0.021506468,1.0
t1,14357,-0.0023116157,0.0168405,1.0
t1,14361,-0.0036814355,0.023050815,1.0
t1,14367,0.004512023,0.023665566,1.0
t1,14393,0.005951002,0.025764754,1.0
t1,14394,-0.004225482,0.024517795,1.0
t1,14395,-0.012774988,0.028241703,1.0
t1,14423,-0.01292627,0.023685047,1.0
t1,14450,0.004850855,0.022669131,1.0
t1,14451,-3.9057463e-6,0.02344508,1.0
t1,14456,0.0036777381,0.019312264,1.0
t1,14485,-0.0058410633,0.0201525,1.0
t1,14486,0.005707337,0.027247634,1.0
t1,14500,-0.0008934924,0.025088428,1.0
t1,14504,0.004461611,0.021033458,1.0
t1,14511,-0.009238813,0.027433325,1.0
t1,14531,0.0012297941,0.024124963,1.0
t1,14561,0.0047509903,0.02171319,1.0
t1,14568,0.003152646,0.022858657,1.0
t1,14578,0.0042424425,0.020039955,1.0
t1,14583,-0.0011655265,0.021790816,1.0
t1,14595,0.0015311027,0.028241688,1.0
t1,14596,0.0001651498,0.02054509,1.0
t1,14608,0.005730556,0.023530148,1.0
t1,14633,-0.000698245,0.022367433,1.0
t1,14641,0.0125579825,0.025966119,1.0
t1,14672,-0.0010785826,0.024402384,1.0
t1,14674,0.0030224915,0.022721222,1.0
t1,14675,-0.0025758343,0.024316832,1.0
t1,14677,0.0026267872,0.021599183,1.0
t1,14680,-0.0033727686,0.026925324,1.0
t1,14701,-0.0016033055,0.025087481,1.0
t1,14708,0.005130243,0.017698506,1.0
t1,14709,-0.0054793605,0.020309787,1.0
t1,14715,-0.0062703285,0.025387105,1.0
t1,14762,0.006485642,0.021585165,1.0
t1,14790,-0.005517646,0.024067074,1.0
t1,14791,0.0056169415,0.019096022,1.0
t1,14801,-0.0047143414,0.024263635,1.0
t1,14806,0.0036860139,0.023625335,1.0
t1,14819,-0.004146062,0.024542732,1.0
t1,14827,-0.012670684,0.028828835,1.0
t1,14832,0.0010191554,0.018488754,1.0
t1,14836,-0.007821944,0.025847739,1.0
t1,14863,0.008462168,0.021865707,1.0
t1,14866,0.010074103,0.022767667,1.0
t1,14875,0.0035903885,0.025811838,1.0
t1,14904,0.0044911737,0.018802876,1.0
t1,14906,-0.0031762444,0.021299733,1.0
t1,14922,0.0059841718,0.020422209,1.0
t1,14928,-0.00039094995,0.030614676,1.0
t1,14935,-0.0076448563,0.023500307,1.0
t1,14938,0.009666402,0.023603275,1.0
t1,14953,-0.0040439293,0.018920017,1.0
t1,14972,0.00588621,0.020858549,1.0
t1,14986,-0.004194259,0.02089508,1.0
t1,14988,-0.006424025,0.020713372,1.0
t1,14992,0.002150777,0.019348959,1.0
t1,15012,-0.00036774317,0.02407914,1.0
t1,15050,0.00083704246,0.019212406,1.0
t1,15059,-0.00039307727,0.022118868,1.0
t1,15070,-1.8950782e-6,0.019609326,1.0
t1,15078,0.002982589,0.02377905,1.0
t1,15089,-0.011072281,0.044698972,1.0
t1,15093,-0.0028546206,0.021953728,1.0
t1,15124,0.0027874836,0.021673996,1.0
t1,15133,0.0020553765,0.025828594,1.0
t1,15157,-0.006008376,0.019995224,1.0
t1,15168,-0.0097079035,0.022581046,1.0
t1,15181,-0.0018289948,0.023015516,1.0
t1,15203,-0.0011095532,0.019748356,1.0
t1,15206,0.00337683,0.021749595,1.0
t1,15215,-0.012853293,0.03873147,1.0
t1,15218,0.0021237195,0.021362634,1.0
t1,15223,-0.007720983,0.022208314,1.0
t1,15233,0.00834123,0.023129366,1.0
t1,15234,-0.010254265,0.023086216,1.0
t1,15240,0.009772237,0.01857974,1.0
t1,15241,0.003956935,0.026738398,1.0
t1,15296,0.0006328935,0.022936545,1.0
t1,15317,-0.0075995466,0.021546626,1.0
t1,15332,0.0066261543,0.020708974,1.0
t1,15334,0.001111136,0.021361865,1.0
t1,15336,-0.002687702,0.01958337,1.0
t1,15354,0.0008351308,0.023696538,1.0
t1,15362,0.007742823,0.024398338,1.0
t1,15374,-0.0015678185,0.019996366,1.0
t1,15377,0.0031204522,0.018649492,1.0
t1,15384,0.006588017,0.02594405,1.0
t1,15396,-0.0025245603,0.020960947,1.0
t1,15401,-0.0044194423,0.023934161,1.0
t1,15413,-0.007242748,0.02248871,1.0
t1,15414,-0.006213018,0.022582535,1.0
t1,15442,0.005551671,0.021190694,1.0
t1,15453,-0.0031091978,0.021266561,1.0
t1,15454,0.016933393,0.02595499,1.0
t1,15461,0.005054452,0.020012988,1.0
t1,15463,-0.010435702,0.021745345,1.0
t1,15472,0.006615822,0.024151208,1.0
t1,15481,0.00022863277,0.023098726,1.0
t1,15509,-0.0026090385,0.018438378,1.0
t1,15510,0.003234571,0.018455267,1.0
t1,15512,0.0040517855,0.02590879,1.0
t1,15518,-0.00831487,0.022320312,1.0
t1,15530,0.00085435406,0.021054275,1.0
t1,15535,-3.0638465e-5,0.023642715,1.0
t1,15544,0.010467014,0.026643485,1.0
t1,15552,0.0012162887,0.022166891,1.0
t1,15561,-0.00027923236,0.026426697,1.0
t1,15566,0.003084194,0.0218584,1.0
t1,15595,0.0058749635,0.02289794,1.0
t1,15609,-0.0010039487,0.021591885,1.0
t1,15641,0.005253376,0.023279537,1.0
t1,15645,-8.047242e-5,0.023722725,1.0
t1,15648,-4.2969274e-5,0.020075861,1.0
t1,15665,-0.01797828,0.027995395,1.0
t1,15670,0.0056589143,0.023100369,1.0
t1,15686,0.0014727376,0.020824602,1.0
t1,15721,0.0011937036,0.024784775,1.0
t1,15726,0.008331927,0.02016832,1.0
t1,15730,-0.0022750515,0.026626319,1.0
t1,15739,0.002698515,0.024267556,1.0
t1,15748,0.0065163714,0.022627339,1.0
t1,15750,-0.00022673135,0.024008023,1.0
t1,15754,-0.0096168,0.02573493,1.0
t1,15769,0.0050776964,0.021598695,1.0
t1,15772,-0.0031586746,0.021081783,1.0
t1,15780,-0.011097464,0.024696214,1.0
t1,15781,0.003175011,0.020290274,1.0
t1,15786,-0.0018134138,0.022706756,1.0
t1,15789,-0.0034828128,0.023361336,1.0
t1,15803,0.00053319614,0.02179586,1.0
t1,15811,-0.0016706573,0.017188886,1.0
t1,15817,0.0036854139,0.022202278,1.0
t1,15821,-0.00064808835,0.020629106,1.0
t1,15829,0.0062454874,0.020706829,1.0
t1,15837,-0.0037746357,0.025601426,1.0
t1,15838,-0.0016355887,0.024247028,1.0
t1,15841,-0.009619441,0.027729874,1.0
t1,15844,0.0054806108,0.018793428,1.0
t1,15848,0.0023468833,0.0227007,1.0
t1,15869,0.008068469,0.025131904,1.0
t1,15872,-0.00061513827,0.02642696,1.0
t1,15878,0.0036554486,0.024794035,1.0
t1,15885,-0.0049446183,0.018473126,1.0
t1,15895,0.0013481154,0.020877738,1.0
t1,15899,-0.0039475295,0.022598976,1.0
t1,15902,-0.003983384,0.027717743,1.0
t1,15905,-0.0028873782,0.028938865,1.0
t1,15906,0.0018109393,0.026046637,1.0
t1,15908,-0.001039608,0.023795584,1.0
t1,15916,-0.0020441564,0.027060468,1.0
t1,15930,0.0011487729,0.025336955,1.0
t1,15959,0.008449344,0.025141198,1.0
t1,15967,0.008727655,0.034772214,1.0
t1,15980,0.00040226927,0.022469802,1.0
t1,15982,0.00914811,0.02209384,1.0
t1,15984,0.0022648266,0.019919569,1.0
t1,15991,-0.008517249,0.01897627,1.0
t1,15995,0.0012310578,0.023667015,1.0
t1,16000,0.0046277377,0.022898834,1.0
t1,16010,0.004357084,0.02173815,1.0
t1,16021,-0.0012905193,0.021725774,1.0
t1,16024,-0.0044421395,0.02052782,1.0
t1,16025,0.0022556297,0.022443864,1.0
t1,16045,0.007444364,0.019578261,1.0
t1,16090,-0.0020434044,0.025207521,1.0
t1,16091,-0.013252749,0.03559451,1.0
t1,16101,-0.0010737511,0.023819702,1.0
t1,16102,-0.0020378146,0.022472424,1.0
t1,16118,0.00053433084,0.021947306,1.0
t1,16130,0.0064678923,0.022963721,1.0
t1,16139,-0.00012880731,0.023616951,1.0
t1,16155,-0.002705095,0.025835093,1.0
t1,16170,0.013739758,0.025216397,1.0
t1,16175,0.0030460893,0.021318415,1.0
t1,16178,-0.00056647265,0.020776246,1.0
t1,16189,-0.0068877656,0.024729175,1.0
t1,16215,0.004102781,0.022746656,1.0
t1,16217,0.00069341063,0.020612769,1.0
t1,16218,0.0024700467,0.020073697,1.0
t1,16221,-0.0046207523,0.024060216,1.0
t1,16224,-0.011129697,0.022934264,1.0
t1,16253,-0.0032059299,0.024087654,1.0
t1,16275,-0.0051901634,0.022035765,1.0
t1,16286,0.0009093148,0.019429022,1.0
t1,16287,0.0019814519,0.021826891,1.0
t1,16303,-0.0069839754,0.0234854,1.0
t1,16318,-0.013137075,0.02807672,1.0
t1,16346,-0.008292137,0.021073949,1.0
t1,16371,0.003897766,0.017739099,1.0
t1,16375,-0.0022075388,0.020687949,1.0
t1,16382,0.0046278024,0.022375192,1.0
t1,16390,-0.0011783238,0.022051636,1.0
t1,16392,-0.0047584237,0.019621406,1.0
t1,16407,0.0056634746,0.02294538,1.0
t1,16425,-0.0036954752,0.022247588,1.0
t1,16427,0.008082268,0.019638976,1.0
t1,16445,-0.0015117237,0.025869057,1.0
t1,16473,-0.0041869064,0.024985317,1.0
t1,16484,0.0030600238,0.022298202,1.0
t1,16488,-0.019682389,0.026689544,1.0
t1,16511,-0.0033201745,0.021166734,1.0
t1,16538,0.002406737,0.021771798,1.0
t1,16541,-0.00015838041,0.021436755,1.0
t1,16550,-0.005292561,0.021261368,1.0
t1,16552,0.0030668892,0.019857703,1.0
t1,16568,-0.0008404504,0.0209379,1.0
t1,16585,0.0011914102,0.023028782,1.0
t1,16586,-0.0019443172,0.028236117,1.0
t1,16594,0.0028437343,0.018694036,1.0
t1,16607,0.0064702816,0.020191232,1.0
t1,16637,-0.0003379065,0.020421777,1.0
t1,16640,0.010485317,0.020301972,1.0
t1,16641,-0.012360357,0.02274153,1.0
t1,16646,0.00012667241,0.023260329,1.0
t1,16649,0.0056433273,0.020443514,1.0
t1,16664,-0.00078697776,0.02014834,1.0
t1,16683,-0.00036329645,0.0226644,1.0
t1,16684,-6.302803e-5,0.020928545,1.0
t1,16691,-0.0024001475,0.025673527,1.0
t1,16699,-0.005296967,0.020692617,1.0
t1,16700,0.0049177236,0.020729175,1.0
t1,16709,-0.01233861,0.025456231,1.0
t1,16716,-0.0019111009,0.020268729,1.0
t1,16767,0.004617229,0.021863032,1.0
t1,16797,-0.0039193113,0.02386946,1.0
t1,16820,0.003666442,0.01912957,1.0
t1,16828,-0.0023215672,0.023101369,1.0
t1,16832,-0.002277478,0.02220877,1.0
t1,16838,-0.007209542,0.023245996,1.0
t1,16856,-0.007841131,0.021593567,1.0
t1,16859,-0.0023644008,0.01879853,1.0
t1,16865,-0.0020601756,0.019770991,1.0
t1,16866,0.0040371176,0.020134205,1.0
t1,16868,0.0005723562,0.0184675,1.0
t1,16870,-0.0031938448,0.019475646,1.0
t1,16872,-0.0052164453,0.021516193,1.0
t1,16879,-0.008054962,0.021862905,1.0
t1,16890,-0.005105952,0.020173047,1.0
t1,16899,0.003631389,0.019781128,1.0
t1,16900,-0.007429706,0.02738018,1.0
t1,16904,-0.0011431801,0.021247504,1.0
t1,16909,0.0010948172,0.024928322,1.0
t1,16920,-0.0009105538,0.020547424,1.0
t1,16931,-0.0019778488,0.021209186,1.0
t1,16934,0.012830202,0.025043,1.0
t1,16935,-0.0058026663,0.020680275,1.0
t1,16945,0.005907377,0.023499843,1.0
t1,16948,0.0036437376,0.025378948,1.0
t1,16952,0.005904591,0.023394367,1.0
t1,16953,-0.0140941655,0.029661942,1.0
t1,16956,-0.011788435,0.029955288,1.0
t1,16977,0.0007688185,0.021161443,1.0
t1,16990,-0.010873451,0.021152921,1.0
t1,16998,-0.0069813975,0.021128275,1.0
t1,17018,0.0072775767,0.01969738,1.0
t1,17022,0.0030539942,0.017511304,1.0
t1,17031,0.006957403,0.022426868,1.0
t1,17043,-0.00016745023,0.017513704,1.0
t1,17045,0.0029516248,0.023347585,1.0
t1,17055,-0.0042549837,0.019856365,1.0
t1,17070,0.0067997472,0.024030305,1.0
t1,17072,0.002950826,0.021019109,1.0
t1,17077,-0.008853293,0.021461379,1.0
t1,17078,-0.0014615065,0.021839434,1.0
t1,17082,-7.498564e-5,0.021576444,1.0
t1,17088,0.009065616,0.0265655,1.0
t1,17120,0.004287545,0.017916277,1.0
t1,17124,-0.0056672967,0.019572554,1.0
t1,17142,-0.0035719033,0.020895176,1.0
t1,17153,0.002337603,0.022965916,1.0
t1,17163,-0.0037069907,0.023160318,1.0
t1,17174,-0.0037505557,0.020370508,1.0
t1,17192,-0.005883203,0.020997936,1.0
t1,17193,-0.009187075,0.022990119,1.0
t1,17194,0.0017249403,0.022871215,1.0
t1,17198,-0.0009363313,0.024486734,1.0
t1,17206,0.00046665219,0.022565441,1.0
t1,17235,0.009493103,0.030668134,1.0
t1,17262,0.0053403284,0.026666615,1.0
t1,17278,-0.0033104096,0.022768125,1.0
t1,17284,-0.0032941995,0.020021934,1.0
t1,17291,-0.0016869211,0.021893425,1.0
t1,17303,0.006554684,0.0268671,1.0
t1,17314,-0.0048079165,0.023443501,1.0
t1,17326,0.002453123,0.023648826,1.0
t1,17352,0.0052163443,0.025145771,1.0
t1,17357,0.002693081,0.021166237,1.0
t1,17372,0.0040986384,0.022432897,1.0
t1,17376,-0.007703938,0.020929795,1.0
t1,17384,-0.008030813,0.024415236,1.0
t1,17400,-0.0022268964,0.026058616,1.0
t1,17410,0.001795424,0.021487154,1.0
t1,17420,-0.0033931169,0.024270974,1.0
t1,17425,0.00089344935,0.0165341,1.0
t1,17436,-0.0012766079,0.02390627,1.0
t1,17444,0.004551709,0.021168843,1.0
t1,17445,0.0027675082,0.021586325,1.0
t1,17446,0.0041168835,0.025828136,1.0
t1,17454,-0.00252732,0.0225518,1.0
t1,17464,0.0034469962,0.032388955,1.0
t1,17466,-0.0035876955,0.024886195,1.0
t1,17473,-0.0009954922,0.017178468,1.0
t1,17475,-0.008415586,0.027066084,1.0
t1,17481,0.0039122347,0.02038612,1.0
t1,17482,0.0029286603,0.024214009,1.0
t1,17486,-0.0010358526,0.026068775,1.0
t1,17491,0.00592262,0.02514901,1.0
t1,17494,0.0031985065,0.021477355,1.0
t1,17520,0.008139667,0.026617415,1.0
t1,17532,0.008747806,0.020179896,1.0
t1,17533,0.0062477808,0.023596367,1.0
t1,17534,-0.0008253892,0.023739679,1.0
t1,17552,-0.0015257658,0.024232388,1.0
t1,17568,-0.004593334,0.022744637,1.0
t1,17579,0.0035857342,0.021711756,1.0
t1,17586,0.0014793859,0.021208843,1.0
t1,17618,0.0013245625,0.02165274,1.0
t1,17629,-0.019801367,0.025055727,1.0
t1,17630,-0.022350214,0.040965486,1.0
t1,17641,-0.0012813276,0.025204435,1.0
t1,17648,-4.1682233e-5,0.022780525,1.0
t1,17658,-0.0022615755,0.021490877,1.0
t1,17669,0.0020138177,0.020080883,1.0
t1,17682,-0.0030072918,0.02735778,1.0
t1,17686,-0.006664452,0.02528676,1.0
t1,17698,0.00078858936,0.022497438,1.0
t1,17711,-0.004420191,0.02129042,1.0
t1,17718,-0.008396537,0.026677396,1.0
t1,17725,-0.0015754832,0.01953342,1.0
t1,17743,0.0042595174,0.020350223,1.0
t1,17761,0.004255759,0.021675814,1.0
t1,17773,0.008448632,0.020022687,1.0
t1,17783,9.151548e-5,0.022908693,1.0
t1,17787,0.0069380985,0.024312269,1.0
t1,17796,-0.004433189,0.028118681,1.0
t1,17797,-0.0057230573,0.030165682,1.0
t1,17816,0.0007866596,0.019573748,1.0
t1,17818,0.00012232157,0.019571278,1.0
t1,17832,-0.0026588968,0.021673752,1.0
t1,17847,-0.005142791,0.024868226,1.0
t1,17855,-0.00083300134,0.021025728,1.0
t1,17894,-0.0004921472,0.023317741,1.0
t1,17896,0.0020263596,0.022077039,1.0
t1,17906,0.0003017911,0.022345692,1.0
t1,17911,0.0006641803,0.023828898,1.0
t1,17914,-0.0054674046,0.01834196,1.0
t1,17931,0.0003152195,0.024086552,1.0
t1,17943,-0.0044635516,0.018999651,1.0
t1,17961,-0.0010409482,0.023894263,1.0
t1,17966,-0.016117947,0.02797589,1.0
t1,17969,-0.003289505,0.022737974,1.0
t1,17977,-0.004364642,0.023643041,1.0
t1,17979,-0.0014474962,0.017733034,1.0
t1,17980,0.008201421,0.018955184,1.0
t1,17981,0.005236434,0.023775574,1.0
t1,18012,0.013691522,0.024440248,1.0
t1,18042,0.00013836854,0.019581553,1.0
t1,18058,0.00505685,0.022131046,1.0
t1,18063,-0.004473019,0.021819152,1.0
t1,18065,0.007847283,0.021308113,1.0
t1,18068,-0.0024672877,0.02558296,1.0
t1,18071,-0.0028599896,0.018679751,1.0
t1,18072,-0.0023795585,0.024730314,1.0
t1,18082,0.005194146,0.022625253,1.0
t1,18099,-0.0017404339,0.026452737,1.0
t1,18112,-0.007957065,0.021805573,1.0
t1,18137,0.0078054313,0.020258065,1.0
t1,18141,0.005520221,0.020646019,1.0
t1,18149,0.00230359,0.021772625,1.0
t1,18152,-0.0064275884,0.021549162,1.0
t1,18156,-0.00215401,0.021627875,1.0
t1,18163,0.004888017,0.027706001,1.0
t1,18172,0.005674856,0.0265677,1.0
t1,18177,-0.004047025,0.02220102,1.0
t1,18194,-0.0060280245,0.025684047,1.0
t1,18205,0.02260529,0.026376028,1.0
t1,18216,-0.0027010152,0.02207895,1.0
t1,18218,-0.0039355657,0.02650989,1.0
t1,18232,-0.0034825394,0.022881709,1.0
t1,18258,0.007979862,0.023682369,1.0
t1,18263,0.0035269295,0.021384085,1.0
t1,18264,-0.0057763397,0.02315753,1.0
t1,18265,-0.0057553896,0.02395459,1.0
t1,18274,-0.0057123415,0.02740079,1.0
t1,18286,6.428788e-5,0.021370918,1.0
t1,18289,-0.00036318853,0.023089053,1.0
t1,18304,0.0013180019,0.023260629,1.0
t1,18308,-0.0020423345,0.019475842,1.0
t1,18320,0.0041031726,0.018017547,1.0
t1,18354,-0.003142278,0.019717498,1.0
t1,18356,-0.00010651692,0.019053949,1.0
t1,18362,0.004489572,0.024703449,1.0
t1,18370,-0.0036064226,0.02173639,1.0
t1,18397,-0.0007287909,0.021046156,1.0
t1,18408,-0.0020570077,0.02113215,1.0
t1,18434,-0.005204637,0.02051314,1.0
t1,18450,-0.00057131296,0.02187036,1.0
t1,18458,0.0036773614,0.023290649,1.0
t1,18474,-0.0044541727,0.022204326,1.0
t1,18480,0.0019618506,0.02779028,1.0
t1,18482,-0.0013880196,0.020244556,1.0
t1,18492,-0.0011446803,0.021480497,1.0
t1,18496,-0.0012929911,0.02010357,1.0
t1,18499,-0.011987648,0.024574252,1.0
t1,18513,0.0011741308,0.02918782,1.0
t1,18520,0.008201227,0.03598377,1.0
t1,18531,-0.0037123691,0.02287129,1.0
t1,18535,0.00043002775,0.02556066,1.0
t1,18540,0.011441686,0.022178814,1.0
t1,18549,-0.00015536262,0.017136654,1.0
t1,18553,-0.00036080004,0.02309552,1.0
t1,18562,0.0020233896,0.024366867,1.0
t1,18575,-0.00010023639,0.016651144,1.0
t1,18585,-0.00847387,0.027033525,1.0
t1,18589,0.0017039923,0.02263083,1.0
t1,18604,0.0024010271,0.021396827,1.0
t1,18627,-0.00022256936,0.02223015,1.0
t1,18628,0.0021814671,0.0232129,1.0
t1,18631,-0.003621258,0.02414326,1.0
t1,18637,0.0010066028,0.01916301,1.0
t1,18641,0.00030785688,0.020871878,1.0
t1,18646,0.00062853,0.023608668,1.0
t1,18649,0.004160886,0.020399176,1.0
t1,18683,-0.0035805188,0.017885948,1.0
t1,18686,0.00055264105,0.02260598,1.0
t1,18690,7.762658e-5,0.02451635,1.0
t1,18714,0.008342118,0.019622749,1.0
t1,18725,-0.007953726,0.028682675,1.0
t1,18750,9.542777e-5,0.023109466,1.0
t1,18753,0.0011909115,0.023975618,1.0
t1,18762,-0.000573693,0.020844096,1.0
t1,18803,0.0016170309,0.021906117,1.0
t1,18808,-0.008670391,0.03076859,1.0
t1,18810,0.0057909074,0.024389787,1.0
t1,18830,0.001210401,0.027538538,1.0
t1,18841,-0.0086835185,0.02328966,1.0
t1,18867,-0.002930737,0.029943293,1.0
t1,18869,0.003367355,0.025344113,1.0
t1,18873,0.0025259887,0.027027477,1.0
t1,18877,0.0028204515,0.02327571,1.0
t1,18883,0.0035992905,0.021281322,1.0
t1,18892,-0.0058288127,0.025597759,1.0
t1,18898,0.0041452623,0.01883116,1.0
t1,18926,0.009326226,0.020898795,1.0
t1,18967,-0.002497527,0.022555318,1.0
t1,18973,5.830237e-5,0.019496573,1.0
t1,18997,0.0004797651,0.020382104,1.0
t1,18998,-0.009171641,0.02550154,1.0
t1,19000,-0.0055880714,0.018810105,1.0
t1,19005,0.005331454,0.020689515,1.0
t1,19025,0.0020725569,0.02070743,1.0
t1,19033,-0.004679366,0.020962872,1.0
t1,19040,0.003867074,0.023167012,1.0
t1,19049,-0.0027626331,0.020307483,1.0
t1,19077,-0.00060544943,0.024783973,1.0
t1,19079,0.00056581385,0.023997422,1.0
t1,19094,0.002872269,0.022152001,1.0
t1,19097,0.003790324,0.022819504,1.0
t1,19142,-0.004298359,0.016495153,1.0
t1,19144,-0.0018322754,0.018485315,1.0
t1,19150,0.002830098,0.021687,1.0
t1,19154,0.00027029263,0.018753504,1.0
t1,19196,-0.00051013037,0.022173565,1.0
t1,19204,0.0037486576,0.020636564,1.0
t1,19210,0.010641003,0.024454838,1.0
t1,19217,0.0014161861,0.021358367,1.0
t1,19231,0.00087981374,0.021788515,1.0
t1,19235,-0.0023365058,0.021914043,1.0
t1,19258,0.00027383934,0.022421127,1.0
t1,19267,-0.00333548,0.019018877,1.0
t1,19272,-9.256975e-6,0.022718133,1.0
t1,19275,0.0021483526,0.021424383,1.0
t1,19277,0.0072966176,0.022388013,1.0
t1,19283,0.0016396664,0.019538231,1.0
t1,19290,-0.008274011,0.020048868,1.0
t1,19291,0.0039285203,0.021107862,1.0
t1,19311,-0.005177236,0.021075992,1.0
t1,19312,-0.011660977,0.026762186,1.0
t1,19328,0.017091962,0.027858542,1.0
t1,19338,0.0060868575,0.025824051,1.0
t1,19340,0.0016113232,0.025010997,1.0
t1,19341,0.002207822,0.023527946,1.0
t1,19346,-0.0051268176,0.021711418,1.0
t1,19348,0.006801016,0.017506404,1.0
t1,19357,0.00511848,0.023141725,1.0
t1,19361,-0.0008281156,0.026565522,1.0
t1,19381,0.0020093422,0.020081867,1.0
t1,19388,-0.0044282535,0.021700168,1.0
t1,19406,-0.0073219384,0.023805303,1.0
t1,19421,-0.0045591616,0.01977646,1.0
t1,19433,0.008877119,0.02667062,1.0
t1,19441,0.009461597,0.023168575,1.0
t1,19442,0.0059622624,0.026516601,1.0
t1,19446,-0.00013361959,0.025402319,1.0
t1,19479,-0.00032388032,0.019379603,1.0
t1,19488,0.0039254157,0.023874292,1.0
t1,19498,0.0029537838,0.023620931,1.0
t1,19501,-0.00052629627,0.022138411,1.0
t1,19503,0.004350715,0.025312763,1.0
t1,19505,0.010770768,0.02185815,1.0
t1,19506,0.0005454517,0.021545066,1.0
t1,19512,-0.008251667,0.028391412,1.0
t1,19515,-0.003455557,0.02325593,1.0
t1,19517,0.0004638015,0.02271688,1.0
t1,19523,-0.011069747,0.02299832,1.0
t1,19530,0.010287069,0.02393811,1.0
t1,19544,-0.0051849904,0.02243118,1.0
t1,19552,0.0044883704,0.023105634,1.0
t1,19553,0.0006235248,0.022030015,1.0
t1,19605,0.010263899,0.0229384,1.0
t1,19610,-0.0047804494,0.019248087,1.0
t1,19620,0.006052798,0.023957934,1.0
t1,19635,-0.0096073365,0.035560653,1.0
t1,19637,0.004775632,0.023232546,1.0
t1,19646,0.00095226493,0.017873524,1.0
t1,19661,0.007846407,0.022913465,1.0
t1,19664,-0.0010267249,0.022559352,1.0
t1,19667,-0.00044348466,0.017999653,1.0
t1,19686,0.0025458548,0.024035014,1.0
t1,19710,0.005998259,0.022251451,1.0
t1,19714,-0.0035509986,0.023069602,1.0
t1,19718,-0.004428256,0.018365724,1.0
t1,19719,0.0013140889,0.021432899,1.0
t1,19741,-0.002235825,0.020843444,1.0
t1,19743,-0.00632422,0.021575505,1.0
t1,19749,0.0023607465,0.02185626,1.0
t1,19769,-0.0006389565,0.028116168,1.0
t1,19808,-0.0045076953,0.02071329,1.0
t1,19828,-0.0072815903,0.017359165,1.0
t1,19832,-0.00055449875,0.021703785,1.0
t1,19834,-0.004387262,0.017845055,1.0
t1,19842,0.005857819,0.02269561,1.0
t1,19871,0.0069498657,0.024511945,1.0
t1,19883,-0.001015791,0.020020142,1.0
t1,19887,0.0051475638,0.021469394,1.0
t1,19893,0.0038734314,0.025421135,1.0
t1,19901,0.0017200819,0.021416057,1.0
t1,19924,-0.0037507005,0.021010011,1.0
t1,19925,-0.007667176,0.024661385,1.0
t1,19927,0.0009129389,0.021114778,1.0
t1,19957,0.0049363244,0.024464356,1.0
t1,19961,-0.013653359,0.029251225,1.0
t1,19962,0.01153826,0.025709853,1.0
t1,19971,0.0020812629,0.021736747,1.0
t1,19974,-0.0036305499,0.022089109,1.0
t1,19977,-0.009546397,0.027094126,1.0
t1,19982,-0.0075623402,0.01822136,1.0
t1,19995,-0.01122691,0.023603514,1.0
t1,19999,0.003837644,0.019392813,1.0
t1,20007,-0.009770208,0.024279702,1.0
t1,20011,-0.00244325,0.021977622,1.0
t1,20013,0.004435382,0.023275603,1.0
